,Unnamed: 0,Node ID,MESSAGE,merge,Dismay,Excite
155,55,1.2904257160566907e+18,"RT @CraigCons: Prophet Muhammad was known as Al-Amin, or “The Trustworthy.”  He earned this name based on his reputation as a successful merchant.  Muhammad said: “Speak the truth, keep your promises, fulfill your trusts.”  Empowering words. Truthfulness is the foundation of all human virtues.","Explain, Back",0,0
156,56,1.2902736499839877e+18,"Member states of the @UN, especially @USUN, @UKUN_NewYork &amp; #France must recognize #China's brutal atrocities against #Uyghurs &amp; other Turkic peoples in #EastTurkistan as a #GENOCIDE. The #UN Security Council must ACT to put an end to the #UyghurGenocide. https://t.co/HHH2vPjh91","Dismay, Neutralize",1,0
157,57,1.2902989902531092e+18,My mum just asked “what does pommes frittes sauce mean?” To which Max confidently replied “APPLE SAUCE”. This is gonna be a great week in France.,Engage,0,0
158,58,1.2904252159405302e+18,RT @Abdullah7481439: When someone insult our religion and prophet Muhammad (saw) Allah will send a hero for him...salute to all our hero's... Hazrat Muhammad (saw) is the last prophet of Allah... #غازی_فیصل_کورہا_کرو https://t.co/bFMiViZjZD,"Engage, Back",0,0
159,59,1.2903823980147507e+18,RT @moraimauy: #France https://t.co/ezuRLFZTxM,—,0,0
160,60,1.2902994624772096e+18,"RT @Reveident: @andrewayou @RenaudCamus C'est curieux. Parce que, vu l'immigration de masse d'Africains en France, je n'ai pas souvenance que les juifs se seraient précipités VERS l'Allemagne du temps du nazisme... J'ai dû mal étudier l'histoire...","Distort, Neutralize",0,0
161,61,1.2903944639872164e+18,"@MJibranNasir @Nihaan_Ali_ @CMShehbaz @betterpakistan @AzmaBokhari @SardarMsohail Islam is a sensitive subject in Pakistan, meanwhile i saw you mostly sitting with enemies of islam. Why you supported tahir? Someone come and can say anything  about our religion and our Prophet Hazrat Muhammad PBUH, you are expecting to us, we don't do/ say anything about him?","Engage, Dismay, Neutralize",1,0
162,62,1.2833859751551058e+18,"Provence-Alpes-Côte d'Azur, France  via: mary_quincy https://t.co/nLpKqu60mc",—,0,0
163,63,1.290315482914906e+18,"RT @Solange54138238: Please  France, give  Germany and  Spain another example how to safely let binational couples and families reunite. #LoveIsNotTourism https://t.co/Madsrvx2uY","Back, Neutralize",0,0
164,64,1.290366491515392e+18,"RT @decentralises: Étrangers : Oh oui les français, Paris, le tour eiffel, l'amour  La France IRL : https://t.co/Hq1s3lw2AA",Excite,0,1
165,65,1.2902793811143393e+18,Trabzonspor Macron ile olan anlaşmasını yenilemedi.Mevcut sözleşmeye göre bu sezon sözleşmenin kapsadığı son sezon.Yeni sözleşme için bir durum henüz yok.Puma global olarak Macron’dan çok daha ileride bir marka ve kumaş kalitesininde daha iyi olduğunu rahatlıkla söyleyebiliriz.,Explain,0,0
166,66,1.2904006760115446e+18,RT @Abdullah7481439: When someone insult our religion and prophet Muhammad (saw) Allah will send a hero for him...salute to all our hero's... Hazrat Muhammad (saw) is the last prophet of Allah... #غازی_فیصل_کورہا_کرو https://t.co/bFMiViZjZD,"Explain, Back",0,0
167,67,1.2904177991651697e+18,StayGate: Research team in France : Cabbage helps prevent covid https://t.co/ohzjRUW23I,"Enhance, Back",0,0
168,68,1.2904080998541353e+18,Juninho Pernambucano:  ️ I started by copying free-kicks taken by Marcelinho,—,0,0
169,69,1.2902620775257457e+18,Cycling-Start of Tour de France in Denmark moved to 2022 https://t.co/huZLn4W4m3,Explain,0,0
170,70,1.2903498028831089e+18,"France reports 3,376 new COVID-19 cases over three-day period https://t.co/4c985HLlvd",Explain,0,0
171,71,1.2903104164977009e+18,"RT @libe: #MaFrontièreBienAimée —  Du privilège de pouvoir marcher dans la belle vallée de la Roya, à cheval entre la France et l'Italie, sans jamais se soucier des gendarmes qui filent sur les routes https://t.co/zNEJiFroeo",Engage,0,0
172,72,1.290395189723439e+18,"RT @Hayat_manidar: Trump: Türkiye artık Zengin bir Ülke Kraliçe Elizabet:Türkiye Artık bizi İplemiyor  Macron:Türkiye çok güçlü Ülke Merkel Türkiye’ye kim dur diyecek  Kemalist:Battık,Bittik,iflas ettik,Açız,samanı ithal ediyoruz!","Dismay, Neutralize",1,0
173,73,1.2902909638190694e+18,"RT @Hayat_manidar: Trump: Türkiye artık Zengin bir Ülke Kraliçe Elizabet:Türkiye Artık bizi İplemiyor  Macron:Türkiye çok güçlü Ülke Merkel Türkiye’ye kim dur diyecek  Kemalist:Battık,Bittik,iflas ettik,Açız,samanı ithal ediyoruz!","Dismay, Neutralize",1,0
174,74,1.2903615881307546e+18,RT @gazetesozcu: Ünlü Fransız dergisi duyurdu: Mustafa Kapı'dan flaş anlaşma...  https://t.co/AwHfoxawKR https://t.co/wcwKexO1aP,—,0,0
175,75,1.290310992774275e+18,RT @Elsa_Dechezeaux: Très heureuse d’être passée par le village le plus blasé de France https://t.co/ydadVqe2Xo,—,0,0
176,76,1.290314148782383e+18,"The slave when he learned that these were from the Ahlul Bayt of Prophet Muhammad pbuh&amp;p, he refused to obey his master and fled. The man asked his son to kill them, but he also refused and left.  #شہادت_محمدؑ_و_ابراھیمؑ",Enhance,0,0
177,77,1.290310417676292e+18,"Music to our ears! France ❤️ “The health crisis has separated couples [..].The @francediplo &amp; @Interieur_Gouv teams work with the #LoveIsNotTourism collective, which legitimately covers this painful subject.  ➡️ a dedicated solution will be implemented in the next few days.” https://t.co/bs2gDEqaOC","Explain, Excite",0,1
178,78,1.290382545364951e+18,@realDonaldTrump @BorisJohnson @KremlinRussia_E @EmmanuelMacron @GermanyDiplo @JustinTrudeau @jacindaardern @ScottMorrisonMP @SwedishPM @francediplo_EN @French_Gov @SwissMFA @SpeakerPelosi @mehdirhasan @QueenRania @UN_Valovaya @UNGeneva @UN_Spokesperson @Chinamission2un,Build,0,0
179,79,1.2903922673715528e+18,"RT @greenpeacefr: Qu'attend @EmmanuelMacron pour s'emparer réellement du sujet ? Un nouveau G7 à Biarritz ? Il faut interdire toutes nos importations qui contribuent à la déforestation, en Amazonie comme ailleurs. Il y a urgence. https://t.co/tJWnRhmwcN","Dismay, Neutralize",1,0
180,80,1.2898919097590088e+18,"Inde, 29 Juillet: “Le gouvernement indien distribue plus de 42 millions de comprimés d‘Hydroxychroloquine en traitement préventif et précoce” (NDTV) #Hydroxychloroquine #Raoult #Véran #coronavirus #Covid_19 #Covid #Vaccin #France #Inde #India https://t.co/hJ3rVv0JfU",Enhance,0,0
181,81,1.2902949421543383e+18,World's largest airplane has just touched down in #TelAviv Israel.  @AntonovCompany's massive #AN225 flew from Maine via Scotland &amp; France.  #AvGeek https://t.co/8A4UIVnbpo,Explain,0,0
182,82,1.2903424975002255e+18,"BWL and ON debut on charts WW. Let's try to hit other peaks this time in every country(not just with the debut)  BWL=pic 1,2 ON=pic 3,4  EX:  US:#1 UK:top10 Canada top5 France top50 Germany top30 Italy top50 etc. https://t.co/e4okP8SgQk","Enhance, Build",0,0
183,83,1.2903494492233523e+18,"RT @theworldindex: Number of nuclear reactors under construction:  China: 12 India: 7 Russia: 4 S Korea: 4 UAE: 4 Bangladesh: 2 Belarus: 2 Japan: 2 Slovakia: 2 PAK: 2 Turkey: 2 UK: 2 US: 2 Argentina: 1 Finland: 1 France: 1 Iran: 1  (World Nuclear Association, 2020)",Enhance,0,0
184,84,1.2899196766092042e+18,Très heureuse d’être passée par le village le plus blasé de France https://t.co/ydadVqe2Xo,—,0,0
185,85,1.290305081384919e+18,"RT @DeadlineDayLive: BREAKING: Arsenal are now in pole position to sign Chelsea winger Willian after offering the Brazilian the best salary on the table and a contract that lasts for 3 seasons, with an option of a further year.  (Source: France Football) https://t.co/4f3JVozNVO",Explain,0,0
186,0,1.3231259838225572e+18,RT @EpochOpinion: Opinionby Brian Cates @drawandstrike  Everything Trump was exhaustively investigated over the past 5 years for supposedly doing has now boomeranged to land on the #BidenFamily.  The evidence suggests that #JoeBiden is the real #NationalSecurity threat. https://t.co/1R16oVxvh5,"Distort, Neutralize",0,0
187,1,1.3231080680375951e+18,"WATCH: @DanaWhite on his good friend, President @realDonaldTrump! https://t.co/RCjc3D6WS8","Engage, Bridge",0,0
188,2,1.323126126756049e+18,RT @BlackVoices4DJT: We didn't hire @realDonaldTrump to be a personality. We hired him to do a job,"Engage, Neutralize",0,0
189,3,1.3231259060266967e+18,RT @SteveGuest:   An absolutely massive crowd of Patriots for @realDonaldTrump in Florida tonight. https://t.co/AcDAKPB4hV,"Excite, Back",0,1
190,4,1.3231106236689203e+18,"@EricRWeinstein @SamHarrisOrg @nntaleb @ggreenwald @realDonaldTrump None of you people were born behind the iron curtain. I can tell you 100% all of this spying on one another, travel restrictions, thought police stuff very much reminds me of communism. The very place I fled from. I never thought it could happen to the US. But yet, here we are.","Dismay, Neutralize",1,0
191,5,1.3231262677560566e+18,RT @ernestoyamhure: El martes votaré por primera vez en los Estados Unidos y lo haré por @realDonaldTrump #ColombiaVotaTrump #KAG2020 #Trump2020 https://t.co/7lezNVAX9V,—,0,0
192,6,1.3231260556543508e+18,"@mmpadellan Cos @realDonaldTrump IS nothing but a punk-ass pussy bitch w/NO clue how to be president &amp; doesn’t even care cause he’s using our, OUR, national treasury as his own personal piggybank, which is illegal, so he’s building a wall &amp; “going to the mattresses” to steal the presidency.","Dismay, Neutralize",1,0
193,7,1.3231261245833462e+18,@jennerific713 @realDonaldTrump https://t.co/obHxCLr6ay,"Distract, Neutralize",0,0
194,8,1.3226107832939848e+18,#Vote: It was great meeting @JoeBiden at his rally in Atlanta the other day! This is a man who cares about our communities and wants to use his position to make positive change in the world. https://t.co/bjfDUwpzgX,Back,0,0
195,9,1.3229936037745009e+18,@Vets4AP @JoeBiden https://t.co/F2mI7qouZv,—,0,0
196,10,1.3231261245582172e+18,@TeamTrump Humanity matters.  https://t.co/TknpQRBCaU  #USElections2020 #JOEBIDEN2020 #Trump #Elections2020 #JoeBiden #MAGA #ClimateEmergency   @joecollins43rd @Chakeenah @JoannIsNotABot @MaskUpAll @CSwatson9 @RVAT2020 @by_the_ppl @timesofindia #ClimateCrisis #ClimateAction #BathPill,"Distort, Build, Bridge",0,0
197,11,1.3231259119449088e+18,@GOP @realDonaldTrump Where's your plan to prove it?  I have a real hard time trusting ANYTHING you guys say anymore.,"Dismay, Neutralize",1,0
198,12,1.3231176310339338e+18,"As president, I’ll protect and build on Obamacare by:   - Giving Americans the choice of a new public option - Lowering premiums, deductibles, and co-pays - Lowering the cost of prescription drugs  Learn more: https://t.co/uw7Kk0ONHA","Engage, Explain",0,0
199,13,1.3231262755994378e+18,RT @bad_boson: @sgaspari @Rasmussen_Poll @JoeBiden @POTUS Among the 68% who say they have already voted,—,0,0
200,14,1.3230732677296374e+18,@realDonaldTrump https://t.co/VCroIFEax7,"Build, Bridge",0,0
201,15,1.3231262733890888e+18,RT @jepence: @realDonaldTrump https://t.co/zFdeDqMJH0,"Distort, Dismay, Neutralize",1,0
202,16,1.3231212526141972e+18,Air Force One has landed at Miami-Opa locka Airport for the fifth @realDonaldTrump rally of the day. https://t.co/NsUbZQ5h44,"Excite, Back",0,1
203,17,1.3231007325858406e+18,"Why on Earth is trump having some non-scalable walls installed around the White House before the election, aside from being a punkass bitch?",Neutralize,0,0
204,18,1.3231259851185766e+18,"RT @kirstiealley: I want to say something to all Trump supporters. You are tenacious courageous and fun. You don’t give up. You have done your best to support your candidate and you have WORKED so hard to help @realDonaldTrump I’m proud to stand beside you. Win or lose, I’m grateful for U","Excite, Back, Build",0,1
205,19,1.323126127246762e+18,"RT @RealJamesWoods: You will NEVER in your lifetime see an outpouring of love like this. This awe-inspiring devotion for @realDonaldTrump is also for an America that Democrats want to burn to the ground. Well, American patriots are sick of it. On Tuesday we take America back. https://t.co/bnVa2SSuR3","Dismay, Neutralize",1,0
206,20,1.323126123086123e+18,RT @RSBNetwork: LIVE: President @realDonaldTrump holds a #MAGA Rally in MIAMI! https://t.co/dNSNEh9DvQ,"Excite, Back",0,1
207,21,1.3231261291509965e+18,"RT @WhiteHouse: In Iowa, the average family saw its income grow by $3,100 in the first 3 years under President @realDonaldTrump—nearly DOUBLE the change under the last three years of the previous administration. https://t.co/01enuOv3q6","Engage, Explain, Back",0,0
208,22,1.3231259853410017e+18,RT @RichardGrenell: Great crowd in Pittsburgh for Trump Pride. #maga  https://t.co/i1AySKuNtq https://t.co/18Gke50jlm,Build,0,0
209,23,1.323098014890758e+18,More highlights from the past four years. #Trump #TrumpCollapse #Trump2020Landslide #ElectionDay #Election2020 https://t.co/C1nnC1VBr8,"Engage, Excite, Back",0,1
210,24,1.322522359249707e+18,I’m posting this as a PSA for my Long Island community &amp; to protect my family. I was within my legal rights &amp; will not be intimidated nor silenced. This behavior by deranged Trump supporters is vile &amp; should never be tolerated. This is the vitriol that Trump Et al has fomented 5/,"Dismay, Neutralize",1,0
211,25,1.3231259848670822e+18,@WhiteHouse @realDonaldTrump The brutal dictatorships in the White House and the Senate are a direct threat to their own people and to the national security of the United States.  President @realDonaldTrump is denying American citizens the funds that they need!,"Dismay, Neutralize",1,0
212,26,1.096037635364016e+18,Another video of what a wonderful person @POTUS is.  If it wasn’t for fake news he would be the most popular president ever. We aren’t fooled  @DoingRight1 follows back all #MAGA #KEG https://t.co/OaTyNXV7Jf,"Excite, Back",0,1
213,27,1.3231259845524316e+18,"RT @JewhadiTM: Watch this when you feel beaten down by the constant barrage of lies from @thedemocrats, the #fakenews and the #deepstate . Watch this when the doubts creep in about the #Election2020 results.   We’ve got this, friends!    #Trump2020LandslideVictory   https://t.co/7umMcXdPoA","Excite, Enhance, Build",0,1
214,28,1.323125907406598e+18,"RT @PeteButtigieg: Like @JoeBiden, and most Americans, I believe we need universal background checks.  Donald Trump doesn’t. Do you?","Engage, Back, Bridge",0,0
215,29,1.3229986148896563e+18,Just working on my meme game. Share near and far if you so desire.  Hope this fires people up to vote if they haven't already. Listen with sound on for full effect. Let's do this! @JoeBiden  #vote #dumptrump #BidenHarris2020 https://t.co/31yxS01rrZ,"Excite, Back, Build",0,1
216,30,1.322665368108716e+18,I’m voting for America #vote #election2020 https://t.co/bspDNkxnhJ,"Excite, Back, Build",0,1
217,31,1.323125905661829e+18,RT @GOP: “We will ALWAYS protect patients with pre-existing conditions.” -@realDonaldTrump,"Explain, Back",0,0
218,32,1.3231262685572014e+18,@HKrassenstein @realDonaldTrump https://t.co/V7mhiXDKxL,"Explain, Dismiss",0,0
219,33,1.3231260546980577e+18,"RT @ne0liberal: I'm old enough to remember when BLM blocking an interstate was enough to discredit the entire movement, according to conser…","Distort, Neutralize",0,0
220,34,1.3231262663887626e+18,"RT @GOP: “Under my leadership, we achieved the most secure border in the U.S. history, including over 400 miles of completed wall.” -@realDonaldTrump https://t.co/qcdCRuT1Eh","Explain, Back",0,0
221,35,1.3231261273014354e+18,RT @RachelleFeldma3: @glennkirschner2 Did you read Trumpers shut down major NYC bridge and NJ Garden State Parkway? Where were the police protecting Biden bus?  11/4/20 @realDonaldTrump reveals himself. Dictator unleashed.  Nixon loved America. Trump’s self loathing disguised by malignant narcissism wreaking havoc.,"Engage, Distort, Dismay, Build, Neutralize",1,0
222,36,1.32311678760985e+18,https://t.co/br2k4cuC3F,—,0,0
223,37,1.323126270855684e+18,RT @EricRWeinstein: Ok. Sam has called everything you have said as he sees it. Both positive &amp; negative. I‘ve never known him to try to “no…,Back,0,0
224,38,1.3231262720007537e+18,@WhiteHouse @realDonaldTrump https://t.co/M6rhGPrMDG,"Explain, Back",0,0
225,39,1.3231244283692196e+18,@realDonaldTrump PLEASE DO IT!,"NONE, Back",0,0
226,40,1.3225194288363151e+18,"Yesterday when legally placing @JoeBiden signs on a public road in LI a man named @roysilber w/ @corcorangroup pulled up parked his car besides me, illegally ripped up the sign &amp; threw it in2 a puddle.Since I was alone I immediately grabbed my phone.This scary incident ensued. 1/ https://t.co/HVBOllN77O","Dismay, Neutralize",1,0
227,41,1.323126054605652e+18,RT @FaithGoldy: Viganó’s letter to @realDonaldTrump on @FoxNews   Thank you @LouDobbs for covering! https://t.co/u8WX1Z1xpv,"Enhance, Back, Bridge",0,0
228,42,1.3229460935214776e+18,THIS DAY is dedicated to my son Dominic &amp; ALL victims of illegal alien crime thanks 2 @realDonaldTrump Proclamation/National Day of Remembrance 4 Americans killed by Illegal Aliens Please light a candle &amp; say a prayer 4 all the families who hurt so much #domhugs https://t.co/rtP1bc50ss,"Distort, Dismay, Back",1,0
229,43,1.3231262717111951e+18,"RT @WhiteHouse: The brutal dictatorships in Venezuela, Cuba, &amp; Nicaragua are a direct threat to their own people and to the national security of the United States.  President @realDonaldTrump is denying them funds and supporting the PEOPLE of Latin America! https://t.co/T6raPuy7LK","Explain, Back",0,0
230,44,1.3231180295264748e+18,@Jewel4Trump @LeeWimberley2 @realDonaldTrump I love how he is having such a great time! God bless him!,Back,0,0
231,45,1.3231260533515633e+18,"RT @RealJamesWoods: You will NEVER in your lifetime see an outpouring of love like this. This awe-inspiring devotion for @realDonaldTrump is also for an America that Democrats want to burn to the ground. Well, American patriots are sick of it. On Tuesday we take America back. https://t.co/bnVa2SSuR3","Dismay, Neutralize",1,0
232,46,1.3231261268652237e+18,RT @Bros4Joe: What did donald say that @JoeBiden doesn't get any crowds? ☕,—,0,0
233,47,1.3231261275152015e+18,@realDonaldTrump,—,0,0
234,48,1.3229778900787405e+18,Don't be shocked when @realDonaldTrump wins the Hispanic vote this Tuesday. They love Trump and hate socialism! #LatinosForTrump https://t.co/Wp9vmNf1yD,"Engage, Excite, Bridge",0,1
235,49,1.3231261280772833e+18,@JoeBiden Then only the criminals will have guns.,"Distort, Dismay, Neutralize",1,0
